best m,c is 1.350000,14.670000 with error 11.268395 in direction 0
best m,c is 1.350000,14.680000 with error 11.266268 in direction 0
best m,c is 1.350000,14.690000 with error 11.264150 in direction 0
best m,c is 1.350000,14.700000 with error 11.262040 in direction 0
best m,c is 1.350000,14.710000 with error 11.259939 in direction 0
best m,c is 1.350000,14.720000 with error 11.257846 in direction 0
best m,c is 1.350000,14.730000 with error 11.255762 in direction 0
best m,c is 1.350000,14.740000 with error 11.253687 in direction 0
best m,c is 1.350000,14.750000 with error 11.251619 in direction 0
best m,c is 1.350000,14.760000 with error 11.249561 in direction 0
best m,c is 1.350000,14.770000 with error 11.247510 in direction 0
best m,c is 1.350000,14.780000 with error 11.245469 in direction 0
best m,c is 1.340000,14.790000 with error 11.243424 in direction 7
best m,c is 1.340000,14.800000 with error 11.240967 in direction 0
best m,c is 1.340000,14.810000 with error 11.238518 in direction 0
best m,c is 1.340000,14.820000 with error 11.236077 in direction 0
best m,c is 1.340000,14.830000 with error 11.233644 in direction 0
best m,c is 1.340000,14.840000 with error 11.231220 in direction 0
best m,c is 1.340000,14.850000 with error 11.228805 in direction 0
best m,c is 1.340000,14.860000 with error 11.226398 in direction 0
best m,c is 1.340000,14.870000 with error 11.223999 in direction 0
best m,c is 1.340000,14.880000 with error 11.221608 in direction 0
best m,c is 1.340000,14.890000 with error 11.219226 in direction 0
best m,c is 1.340000,14.900000 with error 11.216853 in direction 0
best m,c is 1.340000,14.910000 with error 11.214487 in direction 0
best m,c is 1.340000,14.920000 with error 11.212131 in direction 0
best m,c is 1.340000,14.930000 with error 11.209782 in direction 0
best m,c is 1.340000,14.940000 with error 11.207442 in direction 0
best m,c is 1.340000,14.950000 with error 11.205111 in direction 0
best m,c is 1.340000,14.960000 with error 11.202788 in direction 0
best m,c is 1.340000,14.970000 with error 11.200473 in direction 0
best m,c is 1.340000,14.980000 with error 11.198167 in direction 0
best m,c is 1.340000,14.990000 with error 11.195869 in direction 0
best m,c is 1.340000,15.000000 with error 11.193580 in direction 0
best m,c is 1.340000,15.010000 with error 11.191299 in direction 0
best m,c is 1.340000,15.020000 with error 11.189027 in direction 0
best m,c is 1.340000,15.030000 with error 11.186763 in direction 0
best m,c is 1.340000,15.040000 with error 11.184508 in direction 0
best m,c is 1.340000,15.050000 with error 11.182261 in direction 0
best m,c is 1.340000,15.060000 with error 11.180022 in direction 0
best m,c is 1.340000,15.070000 with error 11.177792 in direction 0
best m,c is 1.340000,15.080000 with error 11.175571 in direction 0
best m,c is 1.340000,15.090000 with error 11.173358 in direction 0
best m,c is 1.340000,15.100000 with error 11.171154 in direction 0
best m,c is 1.340000,15.110000 with error 11.168958 in direction 0
best m,c is 1.340000,15.120000 with error 11.166771 in direction 0
best m,c is 1.340000,15.130000 with error 11.164592 in direction 0
best m,c is 1.340000,15.140000 with error 11.162422 in direction 0
best m,c is 1.340000,15.150000 with error 11.160260 in direction 0
best m,c is 1.340000,15.160000 with error 11.158107 in direction 0
best m,c is 1.340000,15.170000 with error 11.155962 in direction 0
best m,c is 1.340000,15.180000 with error 11.153826 in direction 0
best m,c is 1.340000,15.190000 with error 11.151699 in direction 0
best m,c is 1.340000,15.200000 with error 11.149580 in direction 0
best m,c is 1.340000,15.210000 with error 11.147469 in direction 0
best m,c is 1.340000,15.220000 with error 11.145367 in direction 0
best m,c is 1.340000,15.230000 with error 11.143274 in direction 0
best m,c is 1.340000,15.240000 with error 11.141190 in direction 0
best m,c is 1.340000,15.250000 with error 11.139114 in direction 0
best m,c is 1.340000,15.260000 with error 11.137046 in direction 0
best m,c is 1.340000,15.270000 with error 11.134987 in direction 0
best m,c is 1.340000,15.280000 with error 11.132937 in direction 0
best m,c is 1.340000,15.290000 with error 11.130895 in direction 0
best m,c is 1.340000,15.300000 with error 11.128862 in direction 0
best m,c is 1.340000,15.310000 with error 11.126838 in direction 0
best m,c is 1.340000,15.320000 with error 11.124822 in direction 0
best m,c is 1.340000,15.330000 with error 11.122815 in direction 0
best m,c is 1.340000,15.340000 with error 11.120816 in direction 0
best m,c is 1.340000,15.350000 with error 11.118826 in direction 0
best m,c is 1.340000,15.360000 with error 11.116845 in direction 0
best m,c is 1.340000,15.370000 with error 11.114872 in direction 0
best m,c is 1.340000,15.380000 with error 11.112908 in direction 0
best m,c is 1.340000,15.390000 with error 11.110953 in direction 0
best m,c is 1.340000,15.400000 with error 11.109006 in direction 0
best m,c is 1.340000,15.410000 with error 11.107068 in direction 0
best m,c is 1.340000,15.420000 with error 11.105139 in direction 0
best m,c is 1.340000,15.430000 with error 11.103218 in direction 0
best m,c is 1.340000,15.440000 with error 11.101306 in direction 0
best m,c is 1.340000,15.450000 with error 11.099403 in direction 0
best m,c is 1.330000,15.460000 with error 11.097097 in direction 7
best m,c is 1.330000,15.470000 with error 11.094773 in direction 0
best m,c is 1.330000,15.480000 with error 11.092457 in direction 0
best m,c is 1.330000,15.490000 with error 11.090149 in direction 0
best m,c is 1.330000,15.500000 with error 11.087850 in direction 0
best m,c is 1.330000,15.510000 with error 11.085560 in direction 0
best m,c is 1.330000,15.520000 with error 11.083278 in direction 0
best m,c is 1.330000,15.530000 with error 11.081005 in direction 0
best m,c is 1.330000,15.540000 with error 11.078740 in direction 0
best m,c is 1.330000,15.550000 with error 11.076484 in direction 0
best m,c is 1.330000,15.560000 with error 11.074236 in direction 0
best m,c is 1.330000,15.570000 with error 11.071997 in direction 0
best m,c is 1.330000,15.580000 with error 11.069766 in direction 0
best m,c is 1.330000,15.590000 with error 11.067544 in direction 0
best m,c is 1.330000,15.600000 with error 11.065331 in direction 0
best m,c is 1.330000,15.610000 with error 11.063126 in direction 0
best m,c is 1.330000,15.620000 with error 11.060930 in direction 0
best m,c is 1.330000,15.630000 with error 11.058743 in direction 0
best m,c is 1.330000,15.640000 with error 11.056564 in direction 0
best m,c is 1.330000,15.650000 with error 11.054394 in direction 0
best m,c is 1.330000,15.660000 with error 11.052232 in direction 0
best m,c is 1.330000,15.670000 with error 11.050079 in direction 0
best m,c is 1.330000,15.680000 with error 11.047934 in direction 0
best m,c is 1.330000,15.690000 with error 11.045799 in direction 0
best m,c is 1.330000,15.700000 with error 11.043672 in direction 0
best m,c is 1.330000,15.710000 with error 11.041553 in direction 0
best m,c is 1.330000,15.720000 with error 11.039443 in direction 0
best m,c is 1.330000,15.730000 with error 11.037342 in direction 0
best m,c is 1.330000,15.740000 with error 11.035250 in direction 0
best m,c is 1.330000,15.750000 with error 11.033166 in direction 0
best m,c is 1.330000,15.760000 with error 11.031091 in direction 0
best m,c is 1.330000,15.770000 with error 11.029024 in direction 0
best m,c is 1.330000,15.780000 with error 11.026966 in direction 0
best m,c is 1.330000,15.790000 with error 11.024917 in direction 0
best m,c is 1.330000,15.800000 with error 11.022877 in direction 0
best m,c is 1.330000,15.810000 with error 11.020845 in direction 0
best m,c is 1.330000,15.820000 with error 11.018822 in direction 0
best m,c is 1.330000,15.830000 with error 11.016808 in direction 0
best m,c is 1.330000,15.840000 with error 11.014802 in direction 0
best m,c is 1.330000,15.850000 with error 11.012805 in direction 0
best m,c is 1.330000,15.860000 with error 11.010817 in direction 0
best m,c is 1.330000,15.870000 with error 11.008837 in direction 0
best m,c is 1.330000,15.880000 with error 11.006867 in direction 0
best m,c is 1.330000,15.890000 with error 11.004905 in direction 0
best m,c is 1.330000,15.900000 with error 11.002951 in direction 0
best m,c is 1.330000,15.910000 with error 11.001007 in direction 0
best m,c is 1.330000,15.920000 with error 10.999071 in direction 0
best m,c is 1.330000,15.930000 with error 10.997144 in direction 0
best m,c is 1.330000,15.940000 with error 10.995226 in direction 0
best m,c is 1.330000,15.950000 with error 10.993316 in direction 0
best m,c is 1.330000,15.960000 with error 10.991416 in direction 0
best m,c is 1.330000,15.970000 with error 10.989524 in direction 0
best m,c is 1.330000,15.980000 with error 10.987640 in direction 0
best m,c is 1.330000,15.990000 with error 10.985766 in direction 0
best m,c is 1.330000,16.000000 with error 10.983900 in direction 0
best m,c is 1.330000,16.010000 with error 10.982044 in direction 0
best m,c is 1.330000,16.020000 with error 10.980196 in direction 0
best m,c is 1.330000,16.030000 with error 10.978356 in direction 0
best m,c is 1.330000,16.040000 with error 10.976526 in direction 0
best m,c is 1.330000,16.050000 with error 10.974704 in direction 0
best m,c is 1.330000,16.060000 with error 10.972891 in direction 0
best m,c is 1.330000,16.070000 with error 10.971087 in direction 0
best m,c is 1.330000,16.080000 with error 10.969292 in direction 0
best m,c is 1.330000,16.090000 with error 10.967506 in direction 0
best m,c is 1.330000,16.100000 with error 10.965728 in direction 0
best m,c is 1.330000,16.110000 with error 10.963960 in direction 0
best m,c is 1.320000,16.120000 with error 10.961824 in direction 7
best m,c is 1.320000,16.130000 with error 10.959629 in direction 0
best m,c is 1.320000,16.140000 with error 10.957442 in direction 0
best m,c is 1.320000,16.150000 with error 10.955264 in direction 0
best m,c is 1.320000,16.160000 with error 10.953095 in direction 0
best m,c is 1.320000,16.170000 with error 10.950935 in direction 0
best m,c is 1.320000,16.180000 with error 10.948784 in direction 0
best m,c is 1.320000,16.190000 with error 10.946641 in direction 0
best m,c is 1.320000,16.200000 with error 10.944507 in direction 0
best m,c is 1.320000,16.210000 with error 10.942381 in direction 0
best m,c is 1.320000,16.220000 with error 10.940264 in direction 0
best m,c is 1.320000,16.230000 with error 10.938156 in direction 0
best m,c is 1.320000,16.240000 with error 10.936057 in direction 0
best m,c is 1.320000,16.250000 with error 10.933967 in direction 0
best m,c is 1.320000,16.260000 with error 10.931885 in direction 0
best m,c is 1.320000,16.270000 with error 10.929812 in direction 0
best m,c is 1.320000,16.280000 with error 10.927748 in direction 0
best m,c is 1.320000,16.290000 with error 10.925692 in direction 0
best m,c is 1.320000,16.300000 with error 10.923646 in direction 0
best m,c is 1.320000,16.310000 with error 10.921608 in direction 0
best m,c is 1.320000,16.320000 with error 10.919579 in direction 0
best m,c is 1.320000,16.330000 with error 10.917558 in direction 0
best m,c is 1.320000,16.340000 with error 10.915547 in direction 0
best m,c is 1.320000,16.350000 with error 10.913544 in direction 0
best m,c is 1.320000,16.360000 with error 10.911550 in direction 0
best m,c is 1.320000,16.370000 with error 10.909565 in direction 0
best m,c is 1.320000,16.380000 with error 10.907588 in direction 0
best m,c is 1.320000,16.390000 with error 10.905621 in direction 0
best m,c is 1.320000,16.400000 with error 10.903662 in direction 0
best m,c is 1.320000,16.410000 with error 10.901712 in direction 0
best m,c is 1.320000,16.420000 with error 10.899771 in direction 0
best m,c is 1.320000,16.430000 with error 10.897839 in direction 0
best m,c is 1.320000,16.440000 with error 10.895915 in direction 0
best m,c is 1.320000,16.450000 with error 10.894001 in direction 0
best m,c is 1.320000,16.460000 with error 10.892095 in direction 0
best m,c is 1.320000,16.470000 with error 10.890198 in direction 0
best m,c is 1.320000,16.480000 with error 10.888310 in direction 0
best m,c is 1.320000,16.490000 with error 10.886431 in direction 0
best m,c is 1.320000,16.500000 with error 10.884560 in direction 0
best m,c is 1.320000,16.510000 with error 10.882699 in direction 0
best m,c is 1.320000,16.520000 with error 10.880846 in direction 0
best m,c is 1.320000,16.530000 with error 10.879003 in direction 0
best m,c is 1.320000,16.540000 with error 10.877168 in direction 0
best m,c is 1.320000,16.550000 with error 10.875342 in direction 0
best m,c is 1.320000,16.560000 with error 10.873525 in direction 0
best m,c is 1.320000,16.570000 with error 10.871717 in direction 0
best m,c is 1.320000,16.580000 with error 10.869917 in direction 0
best m,c is 1.320000,16.590000 with error 10.868127 in direction 0
best m,c is 1.320000,16.600000 with error 10.866346 in direction 0
best m,c is 1.320000,16.610000 with error 10.864573 in direction 0
best m,c is 1.320000,16.620000 with error 10.862809 in direction 0
best m,c is 1.320000,16.630000 with error 10.861055 in direction 0
best m,c is 1.320000,16.640000 with error 10.859309 in direction 0
best m,c is 1.320000,16.650000 with error 10.857572 in direction 0
best m,c is 1.320000,16.660000 with error 10.855844 in direction 0
best m,c is 1.320000,16.670000 with error 10.854125 in direction 0
best m,c is 1.320000,16.680000 with error 10.852415 in direction 0
best m,c is 1.320000,16.690000 with error 10.850714 in direction 0
best m,c is 1.320000,16.700000 with error 10.849022 in direction 0
best m,c is 1.320000,16.710000 with error 10.847339 in direction 0
best m,c is 1.320000,16.720000 with error 10.845664 in direction 0
best m,c is 1.320000,16.730000 with error 10.843999 in direction 0
best m,c is 1.320000,16.740000 with error 10.842343 in direction 0
best m,c is 1.320000,16.750000 with error 10.840696 in direction 0
best m,c is 1.320000,16.760000 with error 10.839057 in direction 0
best m,c is 1.320000,16.770000 with error 10.837428 in direction 0
best m,c is 1.310000,16.780000 with error 10.835467 in direction 7
best m,c is 1.310000,16.790000 with error 10.833406 in direction 0
best m,c is 1.310000,16.800000 with error 10.831355 in direction 0
best m,c is 1.310000,16.810000 with error 10.829312 in direction 0
best m,c is 1.310000,16.820000 with error 10.827278 in direction 0
best m,c is 1.310000,16.830000 with error 10.825252 in direction 0
best m,c is 1.310000,16.840000 with error 10.823236 in direction 0
best m,c is 1.310000,16.850000 with error 10.821229 in direction 0
best m,c is 1.310000,16.860000 with error 10.819230 in direction 0
best m,c is 1.310000,16.870000 with error 10.817240 in direction 0
best m,c is 1.310000,16.880000 with error 10.815259 in direction 0
best m,c is 1.310000,16.890000 with error 10.813287 in direction 0
best m,c is 1.310000,16.900000 with error 10.811324 in direction 0
best m,c is 1.310000,16.910000 with error 10.809370 in direction 0
best m,c is 1.310000,16.920000 with error 10.807425 in direction 0
best m,c is 1.310000,16.930000 with error 10.805489 in direction 0
best m,c is 1.310000,16.940000 with error 10.803561 in direction 0
best m,c is 1.310000,16.950000 with error 10.801642 in direction 0
best m,c is 1.310000,16.960000 with error 10.799733 in direction 0
best m,c is 1.310000,16.970000 with error 10.797832 in direction 0
best m,c is 1.310000,16.980000 with error 10.795940 in direction 0
best m,c is 1.310000,16.990000 with error 10.794057 in direction 0
best m,c is 1.310000,17.000000 with error 10.792184 in direction 0
best m,c is 1.310000,17.010000 with error 10.790319 in direction 0
best m,c is 1.310000,17.020000 with error 10.788463 in direction 0
best m,c is 1.310000,17.030000 with error 10.786615 in direction 0
best m,c is 1.310000,17.040000 with error 10.784777 in direction 0
best m,c is 1.310000,17.050000 with error 10.782948 in direction 0
best m,c is 1.310000,17.060000 with error 10.781128 in direction 0
best m,c is 1.310000,17.070000 with error 10.779317 in direction 0
best m,c is 1.310000,17.080000 with error 10.777514 in direction 0
best m,c is 1.310000,17.090000 with error 10.775721 in direction 0
best m,c is 1.310000,17.100000 with error 10.773937 in direction 0
best m,c is 1.310000,17.110000 with error 10.772162 in direction 0
best m,c is 1.310000,17.120000 with error 10.770395 in direction 0
best m,c is 1.310000,17.130000 with error 10.768638 in direction 0
best m,c is 1.310000,17.140000 with error 10.766890 in direction 0
best m,c is 1.310000,17.150000 with error 10.765150 in direction 0
best m,c is 1.310000,17.160000 with error 10.763420 in direction 0
best m,c is 1.310000,17.170000 with error 10.761699 in direction 0
best m,c is 1.310000,17.180000 with error 10.759987 in direction 0
best m,c is 1.310000,17.190000 with error 10.758283 in direction 0
best m,c is 1.310000,17.200000 with error 10.756589 in direction 0
best m,c is 1.310000,17.210000 with error 10.754904 in direction 0
best m,c is 1.310000,17.220000 with error 10.753228 in direction 0
best m,c is 1.310000,17.230000 with error 10.751561 in direction 0
best m,c is 1.310000,17.240000 with error 10.749903 in direction 0
best m,c is 1.310000,17.250000 with error 10.748254 in direction 0
best m,c is 1.310000,17.260000 with error 10.746614 in direction 0
best m,c is 1.310000,17.270000 with error 10.744983 in direction 0
best m,c is 1.310000,17.280000 with error 10.743361 in direction 0
best m,c is 1.310000,17.290000 with error 10.741748 in direction 0
best m,c is 1.310000,17.300000 with error 10.740144 in direction 0
best m,c is 1.310000,17.310000 with error 10.738550 in direction 0
best m,c is 1.310000,17.320000 with error 10.736964 in direction 0
best m,c is 1.310000,17.330000 with error 10.735388 in direction 0
best m,c is 1.310000,17.340000 with error 10.733820 in direction 0
best m,c is 1.310000,17.350000 with error 10.732262 in direction 0
best m,c is 1.310000,17.360000 with error 10.730713 in direction 0
best m,c is 1.310000,17.370000 with error 10.729173 in direction 0
best m,c is 1.310000,17.380000 with error 10.727642 in direction 0
best m,c is 1.310000,17.390000 with error 10.726120 in direction 0
best m,c is 1.310000,17.400000 with error 10.724607 in direction 0
best m,c is 1.310000,17.410000 with error 10.723103 in direction 0
best m,c is 1.310000,17.420000 with error 10.721609 in direction 0
best m,c is 1.310000,17.430000 with error 10.720123 in direction 0
best m,c is 1.300000,17.440000 with error 10.718343 in direction 7
best m,c is 1.300000,17.450000 with error 10.716422 in direction 0
best m,c is 1.300000,17.460000 with error 10.714509 in direction 0
best m,c is 1.300000,17.470000 with error 10.712606 in direction 0
best m,c is 1.300000,17.480000 with error 10.710712 in direction 0
best m,c is 1.300000,17.490000 with error 10.708826 in direction 0
best m,c is 1.300000,17.500000 with error 10.706950 in direction 0
best m,c is 1.300000,17.510000 with error 10.705083 in direction 0
best m,c is 1.300000,17.520000 with error 10.703225 in direction 0
best m,c is 1.300000,17.530000 with error 10.701375 in direction 0
best m,c is 1.300000,17.540000 with error 10.699535 in direction 0
best m,c is 1.300000,17.550000 with error 10.697704 in direction 0
best m,c is 1.300000,17.560000 with error 10.695882 in direction 0
best m,c is 1.300000,17.570000 with error 10.694069 in direction 0
best m,c is 1.300000,17.580000 with error 10.692264 in direction 0
best m,c is 1.300000,17.590000 with error 10.690469 in direction 0
best m,c is 1.300000,17.600000 with error 10.688683 in direction 0
best m,c is 1.300000,17.610000 with error 10.686907 in direction 0
best m,c is 1.300000,17.620000 with error 10.685139 in direction 0
best m,c is 1.300000,17.630000 with error 10.683380 in direction 0
best m,c is 1.300000,17.640000 with error 10.681630 in direction 0
best m,c is 1.300000,17.650000 with error 10.679890 in direction 0
best m,c is 1.300000,17.660000 with error 10.678158 in direction 0
best m,c is 1.300000,17.670000 with error 10.676435 in direction 0
best m,c is 1.300000,17.680000 with error 10.674722 in direction 0
best m,c is 1.300000,17.690000 with error 10.673018 in direction 0
best m,c is 1.300000,17.700000 with error 10.671323 in direction 0
best m,c is 1.300000,17.710000 with error 10.669637 in direction 0
best m,c is 1.300000,17.720000 with error 10.667960 in direction 0
best m,c is 1.300000,17.730000 with error 10.666292 in direction 0
best m,c is 1.300000,17.740000 with error 10.664633 in direction 0
best m,c is 1.300000,17.750000 with error 10.662983 in direction 0
best m,c is 1.300000,17.760000 with error 10.661343 in direction 0
best m,c is 1.300000,17.770000 with error 10.659711 in direction 0
best m,c is 1.300000,17.780000 with error 10.658089 in direction 0
best m,c is 1.300000,17.790000 with error 10.656476 in direction 0
best m,c is 1.300000,17.800000 with error 10.654872 in direction 0
best m,c is 1.300000,17.810000 with error 10.653277 in direction 0
best m,c is 1.300000,17.820000 with error 10.651692 in direction 0
best m,c is 1.300000,17.830000 with error 10.650115 in direction 0
best m,c is 1.300000,17.840000 with error 10.648548 in direction 0
best m,c is 1.300000,17.850000 with error 10.646989 in direction 0
best m,c is 1.300000,17.860000 with error 10.645440 in direction 0
best m,c is 1.300000,17.870000 with error 10.643901 in direction 0
best m,c is 1.300000,17.880000 with error 10.642370 in direction 0
best m,c is 1.300000,17.890000 with error 10.640848 in direction 0
best m,c is 1.300000,17.900000 with error 10.639336 in direction 0
best m,c is 1.300000,17.910000 with error 10.637833 in direction 0
best m,c is 1.300000,17.920000 with error 10.636339 in direction 0
best m,c is 1.300000,17.930000 with error 10.634854 in direction 0
best m,c is 1.300000,17.940000 with error 10.633379 in direction 0
best m,c is 1.300000,17.950000 with error 10.631912 in direction 0
best m,c is 1.300000,17.960000 with error 10.630455 in direction 0
best m,c is 1.300000,17.970000 with error 10.629007 in direction 0
best m,c is 1.300000,17.980000 with error 10.627568 in direction 0
best m,c is 1.300000,17.990000 with error 10.626139 in direction 0
best m,c is 1.300000,18.000000 with error 10.624719 in direction 0
best m,c is 1.300000,18.010000 with error 10.623307 in direction 0
best m,c is 1.300000,18.020000 with error 10.621906 in direction 0
best m,c is 1.300000,18.030000 with error 10.620513 in direction 0
best m,c is 1.300000,18.040000 with error 10.619130 in direction 0
best m,c is 1.300000,18.050000 with error 10.617755 in direction 0
best m,c is 1.300000,18.060000 with error 10.616391 in direction 0
best m,c is 1.300000,18.070000 with error 10.615035 in direction 0
best m,c is 1.300000,18.080000 with error 10.613688 in direction 0
best m,c is 1.300000,18.090000 with error 10.612351 in direction 0
best m,c is 1.290000,18.100000 with error 10.610758 in direction 7
best m,c is 1.290000,18.110000 with error 10.608980 in direction 0
best m,c is 1.290000,18.120000 with error 10.607212 in direction 0
best m,c is 1.290000,18.130000 with error 10.605453 in direction 0
best m,c is 1.290000,18.140000 with error 10.603703 in direction 0
best m,c is 1.290000,18.150000 with error 10.601962 in direction 0
best m,c is 1.290000,18.160000 with error 10.600231 in direction 0
best m,c is 1.290000,18.170000 with error 10.598508 in direction 0
best m,c is 1.290000,18.180000 with error 10.596795 in direction 0
best m,c is 1.290000,18.190000 with error 10.595091 in direction 0
best m,c is 1.290000,18.200000 with error 10.593396 in direction 0
best m,c is 1.290000,18.210000 with error 10.591710 in direction 0
best m,c is 1.290000,18.220000 with error 10.590033 in direction 0
best m,c is 1.290000,18.230000 with error 10.588366 in direction 0
best m,c is 1.290000,18.240000 with error 10.586707 in direction 0
best m,c is 1.290000,18.250000 with error 10.585058 in direction 0
best m,c is 1.290000,18.260000 with error 10.583418 in direction 0
best m,c is 1.290000,18.270000 with error 10.581788 in direction 0
best m,c is 1.290000,18.280000 with error 10.580166 in direction 0
best m,c is 1.290000,18.290000 with error 10.578554 in direction 0
best m,c is 1.290000,18.300000 with error 10.576951 in direction 0
best m,c is 1.290000,18.310000 with error 10.575357 in direction 0
best m,c is 1.290000,18.320000 with error 10.573772 in direction 0
best m,c is 1.290000,18.330000 with error 10.572197 in direction 0
best m,c is 1.290000,18.340000 with error 10.570630 in direction 0
best m,c is 1.290000,18.350000 with error 10.569073 in direction 0
best m,c is 1.290000,18.360000 with error 10.567526 in direction 0
best m,c is 1.290000,18.370000 with error 10.565987 in direction 0
best m,c is 1.290000,18.380000 with error 10.564458 in direction 0
best m,c is 1.290000,18.390000 with error 10.562938 in direction 0
best m,c is 1.290000,18.400000 with error 10.561427 in direction 0
best m,c is 1.290000,18.410000 with error 10.559925 in direction 0
best m,c is 1.290000,18.420000 with error 10.558433 in direction 0
best m,c is 1.290000,18.430000 with error 10.556950 in direction 0
best m,c is 1.290000,18.440000 with error 10.555476 in direction 0
best m,c is 1.290000,18.450000 with error 10.554012 in direction 0
best m,c is 1.290000,18.460000 with error 10.552557 in direction 0
best m,c is 1.290000,18.470000 with error 10.551111 in direction 0
best m,c is 1.290000,18.480000 with error 10.549674 in direction 0
best m,c is 1.290000,18.490000 with error 10.548247 in direction 0
best m,c is 1.290000,18.500000 with error 10.546828 in direction 0
best m,c is 1.290000,18.510000 with error 10.545420 in direction 0
best m,c is 1.290000,18.520000 with error 10.544020 in direction 0
best m,c is 1.290000,18.530000 with error 10.542630 in direction 0
best m,c is 1.290000,18.540000 with error 10.541249 in direction 0
best m,c is 1.290000,18.550000 with error 10.539878 in direction 0
best m,c is 1.290000,18.560000 with error 10.538515 in direction 0
best m,c is 1.290000,18.570000 with error 10.537162 in direction 0
best m,c is 1.290000,18.580000 with error 10.535819 in direction 0
best m,c is 1.290000,18.590000 with error 10.534484 in direction 0
best m,c is 1.290000,18.600000 with error 10.533159 in direction 0
best m,c is 1.290000,18.610000 with error 10.531844 in direction 0
best m,c is 1.290000,18.620000 with error 10.530537 in direction 0
best m,c is 1.290000,18.630000 with error 10.529240 in direction 0
best m,c is 1.290000,18.640000 with error 10.527953 in direction 0
best m,c is 1.290000,18.650000 with error 10.526674 in direction 0
best m,c is 1.290000,18.660000 with error 10.525405 in direction 0
best m,c is 1.290000,18.670000 with error 10.524146 in direction 0
best m,c is 1.290000,18.680000 with error 10.522895 in direction 0
best m,c is 1.290000,18.690000 with error 10.521654 in direction 0
best m,c is 1.290000,18.700000 with error 10.520423 in direction 0
best m,c is 1.290000,18.710000 with error 10.519201 in direction 0
best m,c is 1.290000,18.720000 with error 10.517988 in direction 0
best m,c is 1.290000,18.730000 with error 10.516784 in direction 0
best m,c is 1.290000,18.740000 with error 10.515590 in direction 0
best m,c is 1.290000,18.750000 with error 10.514406 in direction 0
best m,c is 1.280000,18.760000 with error 10.513003 in direction 7
best m,c is 1.280000,18.770000 with error 10.511374 in direction 0
best m,c is 1.280000,18.780000 with error 10.509755 in direction 0
best m,c is 1.280000,18.790000 with error 10.508144 in direction 0
best m,c is 1.280000,18.800000 with error 10.506543 in direction 0
best m,c is 1.280000,18.810000 with error 10.504952 in direction 0
best m,c is 1.280000,18.820000 with error 10.503369 in direction 0
best m,c is 1.280000,18.830000 with error 10.501796 in direction 0
best m,c is 1.280000,18.840000 with error 10.500232 in direction 0
best m,c is 1.280000,18.850000 with error 10.498677 in direction 0
best m,c is 1.280000,18.860000 with error 10.497132 in direction 0
best m,c is 1.280000,18.870000 with error 10.495596 in direction 0
best m,c is 1.280000,18.880000 with error 10.494069 in direction 0
best m,c is 1.280000,18.890000 with error 10.492551 in direction 0
best m,c is 1.280000,18.900000 with error 10.491043 in direction 0
best m,c is 1.280000,18.910000 with error 10.489544 in direction 0
best m,c is 1.280000,18.920000 with error 10.488055 in direction 0
best m,c is 1.280000,18.930000 with error 10.486575 in direction 0
best m,c is 1.280000,18.940000 with error 10.485104 in direction 0
best m,c is 1.280000,18.950000 with error 10.483642 in direction 0
best m,c is 1.280000,18.960000 with error 10.482190 in direction 0
best m,c is 1.280000,18.970000 with error 10.480747 in direction 0
best m,c is 1.280000,18.980000 with error 10.479314 in direction 0
best m,c is 1.280000,18.990000 with error 10.477890 in direction 0
best m,c is 1.280000,19.000000 with error 10.476475 in direction 0
best m,c is 1.280000,19.010000 with error 10.475069 in direction 0
best m,c is 1.280000,19.020000 with error 10.473673 in direction 0
best m,c is 1.280000,19.030000 with error 10.472286 in direction 0
best m,c is 1.280000,19.040000 with error 10.470909 in direction 0
best m,c is 1.280000,19.050000 with error 10.469541 in direction 0
best m,c is 1.280000,19.060000 with error 10.468182 in direction 0
best m,c is 1.280000,19.070000 with error 10.466833 in direction 0
best m,c is 1.280000,19.080000 with error 10.465493 in direction 0
best m,c is 1.280000,19.090000 with error 10.464163 in direction 0
best m,c is 1.280000,19.100000 with error 10.462842 in direction 0
best m,c is 1.280000,19.110000 with error 10.461530 in direction 0
best m,c is 1.280000,19.120000 with error 10.460228 in direction 0
best m,c is 1.280000,19.130000 with error 10.458935 in direction 0
best m,c is 1.280000,19.140000 with error 10.457651 in direction 0
best m,c is 1.280000,19.150000 with error 10.456377 in direction 0
best m,c is 1.280000,19.160000 with error 10.455113 in direction 0
best m,c is 1.280000,19.170000 with error 10.453857 in direction 0
best m,c is 1.280000,19.180000 with error 10.452611 in direction 0
best m,c is 1.280000,19.190000 with error 10.451375 in direction 0
best m,c is 1.280000,19.200000 with error 10.450148 in direction 0
best m,c is 1.280000,19.210000 with error 10.448930 in direction 0
best m,c is 1.280000,19.220000 with error 10.447722 in direction 0
best m,c is 1.280000,19.230000 with error 10.446523 in direction 0
best m,c is 1.280000,19.240000 with error 10.445334 in direction 0
best m,c is 1.280000,19.250000 with error 10.444154 in direction 0
best m,c is 1.280000,19.260000 with error 10.442984 in direction 0
best m,c is 1.280000,19.270000 with error 10.441823 in direction 0
best m,c is 1.280000,19.280000 with error 10.440671 in direction 0
best m,c is 1.280000,19.290000 with error 10.439529 in direction 0
best m,c is 1.280000,19.300000 with error 10.438397 in direction 0
best m,c is 1.280000,19.310000 with error 10.437274 in direction 0
best m,c is 1.280000,19.320000 with error 10.436160 in direction 0
